полдвенадцатого	N	1) half past eleven, eleven-thirty [colloquial]
полдевятого	N	1) half past eight, eight-thirty [colloquial]
полдела	N	1) half the job
полдень	N	1) noon, midday 2) middle age [figuratively] 3) south [obsolete]
полдесятого	N	1) half past nine, nine-thirty [colloquial]
полдник	N	1) afternoon snack, tea
полдня	N	1) half a day
полдороги	N	1) halfway
полдюжины	N	1) half dozen
поле	N	1) field, ground 2) margins 3) brim of the hat
полевая артиллерия	N	1) field artillery ''(artillery, including guns, howitzers, mortars, rocket artillery, and recoilless guns, intended for direct support on the field of battle.)''
полезная модель	N	1) utility model [legal]
полезность	N	1) usability, usefulness, utility
полемика	N	1) polemic, controversy 2) polemics
поленница	N	1) stack of firewood
полено	N	1) billet, log, chock (of wood), wood block 2) log-shaped cake, e.g. a Yule log
полжизни	N	1) half a lifetime
полив	N	1) watering, irrigation, sprinkling
полиглот	N	1) polyglot
полигон	N	1) polygon 2) firing range, ordnance yard
полиграф	N	1) polygraph
полиграфия	N	1) polygraphy, printing trades 2) printing arts
поликлиника	N	1) polyclinic, outpatient clinic
полимер	N	1) polymer [chemistry]
полиомиелит	N	1) poliomyelitis
полировка	N	1) polishing; buffing
полис	N	1) policy
полисиндетон	N	1) polysyndeton
политбюро	N	1) politburo, political bureau
политеизм	N	1) polytheism [religion]
политеист	N	1) polytheist
политизирование	N	1) politicization
политик	N	1) politician
политика	N	1) politics 2) policy
политинформация	N	1) political report or briefing on recent home and international events [historical]
политкаторжанин	N	1) political convict
политкорректность	N	1) political correctness
политолог	N	1) political scientist
политотдел	N	1) political department, political division
политрук	N	1) political instructor [historical]
политсовет	N	1) political council
политтехнолог	N	1) political strategist
политэкономия	N	1) political economy
полифония	N	1) polyphony
полицай	N	1) person working with Hitler police during World War II [historical, offensive] 2) cop [slang]
полицейский	N	1) policeman
полиция	N	1) police
поличное	N	1) corpus delicti
полиэстер	N	1) polyester
полиэтилен	N	1) polyethylene, polythene
полк	N	1) regiment [military]
полка	N	1) shelf 2) ''(in a passenger railroad car)'' berth
полкило	N	1) half a kilo
полкилометра	N	1) half a kilometer
полковник	N	1) colonel [military]
полковничиха	N	1) colonel's wife
полководец	N	1) commander, military leader
полмесяца	N	1) half a month
полметра	N	1) half a metre
полмиллиона	N	1) half a million
полминуты	N	1) half a minute
полногласие	N	1) pleophony, full-voicing, polnoglasie [linguistics]
полнолуние	N	1) full moon (phase of moon when in opposition to sun)
полномера	N	1) half size 2) half a room 3) half a digit (number) 4) half a number plate 5) half a number, issue (e.g. of a magazine or a newspaper) 6) half an item, turn, trick (e.g., in a circus)
полномочие	N	1) authorization 2) authority, power
полнота	N	1) completeness, coverage 2) fullness, fulness 3) plenitude 4) entirety 5) integrality 6) integrity 7) fleshiness 8) obesity 9) fat, fatness, plumpness 10) embonpoint 11) amplitude
полночи	N	1) half a night
полночь	N	1) midnight 2) north [obsolete]
поло	N	1) polo [sports]
полова	N	1) chaff
половец	N	1) Cuman
половик	N	1) floormat
половина	N	1) half, moiety
половица	N	1) floor plank, flooring strip
половник	N	1) ladle
половодье	N	1) seasonal flooding 2) flood [figurative, poetic]
половое сношение	N	1) sexual intercourse
половой акт	N	1) sexual intercourse (sexual interaction)
половой орган	N	1) sex organ [anatomy]
половой член	N	1) penis (male organ for copulation and urination)
полог	N	1) canopy
положение	N	1) position, location 2) situation 3) state, condition 4) standing 5) thesis 6) ''(plural)'' regulations
полоз	N	1) racer
полок	N	1) shelf 2) dray
поломка	N	1) breakdown, breakage
полон	N	1) variant of плен [archaic, poetic]
полоний	N	1) polonium
полонянин	N	1) captive [archaic]
полоса	N	1) stripe, strip, streak 2) belt, zone 3) bar 4) field 5) lane
полость	N	1) cavity
полотенце	N	1) towel
полотнище	N	1) width, cloth
полотно	N	1) linen 2) cloth, bunting 3) canvas 4) roadbed ''(of a railroad)''; embankment 5) saw web, saw blade 6) panel 7) picture, painting
полочанин	N	1) citizen of Polotsk 2) Polochan [history]
полпервого	N	1) half past twelve, twelve-thirty [colloquial]
полпорции	N	1) half a serving, half a portion
полпред	N	1) plenipotentiary
полпути	N	1) halfway
полпятого	N	1) half past four, four-thirty [colloquial]
полседьмого	N	1) half past six, six-thirty [colloquial]
полслова	N	1) half a word; (a few) word(s)
полсотни	N	1) (about) fifty, half a hundred
полставки	N	1) half-time, part-time
полстакана	N	1) half a glass
полстолька	N	1) half as much [colloquial]
полтаблетки	N	1) half a tablet
полтавчанин	N	1) citizen of Poltava
полтергейст	N	1) poltergeist
полтинник	N	1) fifty copecks 2) fifty-copeck piece 3) age of fifty [colloquial]
полтретьего	N	1) half past two, two-thirty [colloquial]
полтысячи	N	1) half a thousand, five hundred
полуботинок	N	1) low shoe
полуведро	N	1) [variant of полведра́]
полугодие	N	1) half-year
полуимя	N	1) short name, pet name [dated]
полукомбинезон	N	1) overall
полукровка	N	1) half-blood, half-breed
полукруг	N	1) semicircle
полумесяц	N	1) crescent (figure of the moon)
полумрак	N	1) twilight, semi-darkness, shade
полуостров	N	1) peninsula
полуось	N	1) semiaxis
полупетля	N	1) half-loop 2) immelman
полуподвал	N	1) semi-basement
полупроводник	N	1) semiconductor
полусмерть	N	1) half-death, near-death state
полусон	N	1) half-sleep, twilight sleep
полустанок	N	1) halt [railroad]
полутень	N	1) penumbra [astronomy]
полутон	N	1) halftone [art] 2) undertone
полутьма	N	1) half-dark, semidarkness
полуфабрикат	N	1) half-finishedsemi-finished product
полуфинал	N	1) semifinal [sports]
получас	N	1) half an hour [colloquial]
получатель	N	1) addressee, recipient
получательница	N	1) female recipient 2) female addressee
получеловек	N	1) demihuman, half human
получение	N	1) receipt 2) acquisition, getting 3) reception 4) obtainment
получка	N	1) pay, sum paid [colloquial]
полушарие	N	1) hemisphere
полушубок	N	1) short sheepskin coat, sheepskin jacket
полушёпот	N	1) half-whisper
полчанин	N	1) brother soldier [dated]
полчаса	N	1) half an hour, half-hour
полчасика	N	1) half an hour [colloquial]
полчетвёртого	N	1) half past three, three-thirty [colloquial]
полчище	N	1) horde
полчок	N	1) edible dormouse
полшестого	N	1) half past five, five-thirty [colloquial]
полымя	N	1) nocap=y [obsolete, or, poetic]
полынь	N	1) wormwood, absinthe
полынья	N	1) polynya
польза	N	1) use, benefit, advantage, profit, usefulness
пользование	N	1) use, usage, utilization (+ instrumental case) 2) enjoyment (of rights)
пользователь	N	1) user
пользовательница	N	1) user (girl or woman who uses a computer)
полька	N	1) female Pole, Polish girl or woman
полька	N	1) polka [music]
польский	N	1) Polish language (short for)
полюдье	N	1) poliudie [history]
полюс	N	1) pole
поля смерти	N	1) Killing Fields
поляк	N	1) Pole, Polish man 2) Polack
поляна	N	1) meadow, glade, clearing
полянин	N	1) Polan [historical]
поляризация	N	1) polarization [physics]
полярная лисица	N	1) arctic fox
полярник	N	1) polar explorer, member of a polar expedition
полярное сияние	N	1) aurora
полёвка	N	1) vole, field mouse 2) myagrum (''Brassicaceae'') [botany]
полёт	N	1) flight, flying
помада	N	1) lipstick 2) pomade [archaic]
помазанник	N	1) anointed 2) anointed sovereign
помело	N	1) broom
помело	N	1) pomelo
поместье	N	1) estate, manor, hall, property 2) patrimony
помесь	N	1) hybrid, crossbreed 2) mixture [colloquial]
помета	N	1) mark
пометка	N	1) mark, note
помеха	N	1) hindrance, barrier 2) (usually plural)noise, interference [radio]
помешательство	N	1) madness, insanity 2) obsession, passion [colloquial]
помещение	N	1) lodgment, premise(s), room, apartment, quarters 2) investment, location, placement
помещик	N	1) landlord; a noble who owns landed property 2) (''historical'') serfholder
помидор	N	1) tomato
помилование	N	1) pardon, mercy
помин	N	1) prayer for the dead, remembrance of the dead in prayer 2) ''in expressions only''
поминки	N	1) wake, funeral repast
помои	N	1) swill, slops (mixture of solid and liquid food scraps) 2) swill, slops, lap (any disgusting or distasteful food, weak and distasteful drink)
помойка	N	1) rubbish heapdumptip 2) dustbin, ashcan, garbage can
помолвка	N	1) betrothal, engagement
поморянин	N	1) Pomeranian (of Slavic tribe) [historical] 2) coaster [dated]
помост	N	1) dais, stage, platform, rostrum 2) scaffold
помощник	N	1) associate, assistant, deputy 2) helper, aid 3) helpmate
помощница	N	1) female associate, assistant, deputy 2) female helper, aid 3) female helpmate
помощь	N	1) help, assistance, aid 2) relief
помпа	N	1) pump
помпа	N	1) pomp, state, ostentatious splendor
помысел	N	1) thought, design, intention
помёт	N	1) dung, droppings, excrement (usually of animals) 2) litter, brood, farrow
понедельник	N	1) Monday
пони	N	1) pony
понижение	N	1) fall, lowering, drop, reduction 2) demotion 3) depression [geology]
понимание	N	1) comprehension, understanding 2) conception, sense, interpretation
понос	N	1) diarrhea 2) too much of something that is incapable to stop itself [colloquial, figuratively]
поношение	N	1) slander, insult, vilification, obloquy, defamation
понт	N	1) sea [historical] 2) sea [poetic]
понт	N	1) victim of a rook [slang] 2) divertig one's attention during a theft [slang] 3) an act of showing off [slang]
понтифик	N	1) pontiff [historical] 2) (sovereign) pontiff, the Pope
пончик	N	1) doughnut 2) fat person
понятие	N	1) idea, concept, conception, notion 2) comprehension
понятой	N	1) witness (at an official search or arrest)
поощрение	N	1) encouragement, incentive, reward
поп	N	1) priest, cassock [colloquial]
поп	N	1) pop, popular music 2) pop art
попа	N	1) behind, backside, butt (buttocks) [anatomy]
попадание	N	1) hit
поперечник	N	1) diameter
попечение	N	1) care
попечитель	N	1) trustee, guardian [law] 2) warden, administrator [historical]
попечительство	N	1) trusteeship, guardianship [law] 2) board of guardians [historical]
попка	N	1) assarse, butt, buttocks, tush [anatomy]
попка	N	1) parrot 2) supervisor [criminal, slang]
попка	N	1) monkey wrench, pipe wrench, adjustable spanner [technical]
попкорн	N	1) popcorn
поплавок	N	1) float ''(for angling)''
попович	N	1) son of a priest; clergyman [colloquial]
попойка	N	1) carousal, drinking party
поползновение	N	1) inclination, impulse [literary] 2) feeble effort
пополнение	N	1) replenishment 2) reinforcement, fresh forces, additional staff [military]
поправка	N	1) repairing, mending 2) correction, amendment 3) recovery
поприще	N	1) field, arena
попрошайка	N	1) beggar, cadger, bum
попса	N	1) low-grade pop music 2) profit-oriented music 3) Any contemporary work of art (literature, film etc.), that is created solely to make short-term profits
попугай	N	1) parrot (bird) 2) parrot (person) 3) a showy and gaudily dressed person; popinjay 4) a jocular unit of length, presumably equal to the length of a parrot. (''Originates from the Soviet animated cartoon &quot; Тридцать восемь попугаев&quot; (1976), where animals measured the length of a boa constrictor comparing him to a parrot.'')
популизм	N	1) populism
популяризация	N	1) popularization
популярность	N	1) popularity
популяция	N	1) population (usually of animals)
попуститель	N	1) conniver, condoner
попустительство	N	1) connivance; permissiveness [law]
попутчик	N	1) fellow traveller
попытка	N	1) attempt, try, effort
попёнок	N	1) priest's son, young son of a priest
пора	N	1) time 2) season 3) weather 4) period
пора	N	1) pore
поработитель	N	1) enslaver 2) conqueror, oppressor
порабощение	N	1) enslavement, enthrallment, servitude, bondage
пораженец	N	1) defeatist
поражение	N	1) defeat 2) deprivation [legal] 3) striking, hitting [military] 4) affection, disease [medicine]
порез	N	1) cut
порей	N	1) leek
порицание	N	1) censure, animadversion 2) blame, reprobation 3) reproof, reproval, reprehension 4) reflection, reflexion 5) dispraise
порка	N	1) unstitching 2) whipping, flogging [colloquial]
порно	N	1) porn
порнограф	N	1) pornographer
порнография	N	1) pornography
порнуха	N	1) pornography, porno [slang]
порог	N	1) threshold, doorstep 2) rapid
порода	N	1) breed, kind, race, species, sort (all animals or plants of the same species or subspecies) [biology] 2) rock, layer [geology]
порождение	N	1) result, outcome, consequence 2) product, child
порок	N	1) vice 2) flaw, defect, blemish
поролон	N	1) foam rubber (Expanded polyurethane, the padding often used in cars and furniture.)
поросль	N	1) shoots, young growth, verdure 2) shrub 3) youth, young people [colloquial]
порося	N	1) young pig, piglet [regional, Ukraine, or, jocular]
поросёнок	N	1) piglet, young pig
порох	N	1) gunpowder
порочность	N	1) depravity, viciousness 2) fallaciousness
порочный круг	N	1) vicious circle
пороша	N	1) freshly-fallen snow
порошок	N	1) powder
порт	N	1) port, harbor
портал	N	1) portal 2) gantry
портвейн	N	1) port wine
портер	N	1) porter, stout (a strong, dark ale, originally favored by porters)
портик	N	1) portico
портки	N	1) pants, trousers [colloquial]
портмоне	N	1) wallet, purse, porte-monnaie
портниха	N	1) dressmaker 2) tailorbird
портной	N	1) tailor, clothier (person who makes, repairs, or alters clothing as a profession)
портрет	N	1) portrait, picture 2) portrayal (of), picture (of), description (of)
портсигар	N	1) cigarette case
португалец	N	1) male Portuguese person
португалка	N	1) Portuguese girl or woman
портупея	N	1) swordbelt, knife belt
портфель	N	1) briefcase 2) portfolio
портфолио	N	1) portfolio
портье	N	1) porter, doorman, receptionist
портьера	N	1) curtain, door curtain
портянка	N	1) footwrap, portyanki [inanimate] 2) a person trusting the government, believing any propaganda, following leaders [animate, pejorative, Russia or Russians]
поругание	N	1) mocking, taunt, jeer, insult, humiliation 2) desecration
порука	N	1) bail, surety, guarantee, responsibility
поручение	N	1) assignment, commission, errand 2) order [economics, financial]
поручень	N	1) handrail
поручик	N	1) lieutenant, first lieutenant
поручительство	N	1) bail, surety 2) guarantee, pledge 3) reference
порция	N	1) portion
порча	N	1) spoiling 2) damage 3) corruption 4) evil curse, hex
поршень	N	1) piston; sucker, plunger
порыв	N	1) gust 2) fit
порядковое числительное	N	1) ordinal number [grammar]
порядковый номер	N	1) index number, serial number 2) atomic number
порядок	N	1) ''(proper)'' order 2) order, sequence 3) order, procedure, manner, way, form 4) order, regime, system 5) ''(plural)'' customs, usages, observances 6) order, array [military] 7) order [mathematics]
порядочность	N	1) decency, honesty, integrity
посад	N	1) trading quarter ''(situated outside city wall)'' [historical] 2) suburb [obsolete]
посадка	N	1) planting 2) embarkation 3) boarding [trains, airplanes] 4) landing [aviation]
посадочный талон	N	1) boarding pass (a document to board a plane, ship, etc.)
посвящение	N	1) dedication, devotion
посвящённый	N	1) person who knows about something in secrecy
посев	N	1) sowing 2) crops 3) plating, seeding, inoculation [biology]
посевная	N	1) (period of) sowing
поселенец	N	1) settler
поселение	N	1) settlement 2) colony 3) location 4) accommodation
поселянин	N	1) rustic [poetic]
посетитель	N	1) visitor, caller
посетительница	N	1) (female) visitor
посещаемость	N	1) attendance
посещение	N	1) visit, call 2) attendance
посиделки	N	1) (village) gathering, sit-round gathering [colloquial]
посинение	N	1) when something turns blue
послабление	N	1) indulgence, leniency
посланец	N	1) messenger, envoy, ambassador
послание	N	1) message 2) epistle [literature, religion]
посланник	N	1) messenger, envoy, minister
последователь	N	1) follower
последовательность	N	1) consistency, logicality 2) succession, sequence, series
последовательность Фибоначчи	N	1) Fibonacci sequence
последствие	N	1) consequence
последующее	N	1) the following
послелог	N	1) postposition
послеобеденное время	N	1) afternoon
послесловие	N	1) afterword
пословица	N	1) proverb, saying
послушание	N	1) obedience
послушник	N	1) novice. [religious]
посмешище	N	1) laughing stock
пособие	N	1) allowance, benefit, pension, dole; gratuity 2) handbook, manual, tutorial, textbook
пособник	N	1) accomplice, abettor
посол	N	1) ambassador
посол	N	1) salting
посольство	N	1) embassy
посох	N	1) staff, stick 2) crozier
поспешность	N	1) hurry, haste 2) rashness
посредник	N	1) mediator, intermediary, negotiator 2) agent, broker, middleman 3) umpire
посредничество	N	1) mediation, intermediation, medium, agency
посредственность	N	1) mediocrity
посредство	N	1) ''in expressions only''
поссум	N	1) possum
пост	N	1) fast:# великий пост - Lent
пост	N	1) post, office, appointment, position, job 2) picket, outpost, guard post, station
пост	N	1) post, message (online forums) [slang]
поставка	N	1) delivery, supply, shipping
поставщик	N	1) supplier, provider, purveyor; caterer
постамент	N	1) pedestal, base
постановка	N	1) staging, production [theater] 2) performance, play 3) raising, erection 4) organization, arrangement, setting
постановление	N	1) resolution, decision 2) decree, enactment
постановщик	N	1) stage manager, director, producer
постель	N	1) bed (''a piece of furniture to sleep on'') 2) (''no plural'') bedding (''bedclothes'')
постеля	N	1) ''same as'' [dated]
постер	N	1) poster
постижение	N	1) understanding, comprehension, comprehending, grasp
постмодернизм	N	1) postmodernism
постовой	N	1) sentry, guard, man on duty
посторонний	N	1) stranger, outsider, foreigner 2) unauthorized person
постоялец	N	1) lodger
постоянная	N	1) constant [mathematics]
постоянная Планка	N	1) Planck's constant
постоянный ток	N	1) constant current (direct current without any variation in magnitude) [physics, technical]
постоянство	N	1) constancy, permanency
постпанк	N	1) post-punk [music]
постправда	N	1) post-truth
пострадавший	N	1) victim
пострелёнок	N	1) scamp, imp
постриг	N	1) monastic tonsure [religion]
построение	N	1) construction, building (process of constructing) 2) plotting 3) structure 4) scheme, construct, reasoning
постройка	N	1) construction, structure 2) building, construction
посттравматическое стрессовое расстройство	N	1) post-traumatic stress disorder [pathology]
постулат	N	1) postulate
постулирование	N	1) postulation
поступление	N	1) entrance, entering, joining 2) receipt, arrival 3) proceeds, earnings [in the plural]
поступок	N	1) act, action, behaviour, conduct, deed
поступь	N	1) step, tread
постфикс	N	1) postfix [linguistics]
посуда	N	1) tableware, dishes 2) (glass, plastic or metal) container, in which food products or drinks are sold, such as jar, bottle, etc
посудина	N	1) vessel [nautical] 2) vessel, dish, bowl
посудомоечная машина	N	1) dishwasher
посудомойка	N	1) scullery maid [animate] 2) dishwasher [inanimate, colloquial]
посул	N	1) promise [colloquial]
посыл	N	1) drive forward; premise; message
посылка	N	1) dispatching, mailing, sending 2) package, parcel 3) premise, sumption
посыльный	N	1) messenger, commissionaire
посыпка	N	1) streusel , sprinkles
посягательство	N	1) encroachment, infringement
посёлок	N	1) settlement 2) town
посёлок городского типа	N	1) urban-type settlement 2) workers’ town; factory housing estate
пот	N	1) sweat, perspiration
потаскуха	N	1) strumpet, slut, prostitute [derogatory]
потасовка	N	1) brawl, fracas, ruckus [colloquial]
потворство	N	1) connivance; indulgence [literary]
потение	N	1) perspiration, sweating
потенциал	N	1) potential 2) potential [physics]
потенция	N	1) potency (especially sexual)
потепление	N	1) warming
потерпевшая	N	1) female victim
потерпевший	N	1) victim [law]
потеря	N	1) loss (something lost) 2) casualty
потеха	N	1) fun, amusement
потир	N	1) chalice
потлач	N	1) potlatch
потливость	N	1) (excessive) sweatiness, hyperhidrosis
поток	N	1) stream 2) torrent 3) flow 4) thread [computing] 5) a form of punishment in the medieval Russia when a criminal was exiled and property was confiscated, later the criminal was enslaved and property given away [historic]
потолок	N	1) ceiling 2) upper limit [figuratively] 3) limit in someone's development [figuratively]
потомок	N	1) One who is the progeny of someone at any distance of time; descendant, offspring, progeny, scion
потомство	N	1) posterity 2) descendants
потомучка	N	1) A person who answers questions
потоп	N	1) flood, deluge
потреба	N	1) need [colloquial]
потребитель	N	1) consumer
потребительница	N	1) female consumer
потребление	N	1) consumption (the act of consuming something)
потребность	N	1) need, want 2) requirement
потроха	N	1) giblets, bowels, viscera [colloquial]
потрясение	N	1) shock
потуга	N	1) effort, attempt [colloquial]
потухший вулкан	N	1) extinct volcano
потылица	N	1) back of the head, occiput [obsolete]
потягушки	N	1)  [familiar]
потёк	N	1) streak
потёмки	N	1) darkness
поучение	N	1) lecture, sermon, lesson, homily
похабщина	N	1) bawdry; obscenity
похвала	N	1) praise
похититель	N	1) abductor
похитительница	N	1) female abductor
похищение	N	1) theft, kidnapping, abduction, hijacking
похлёбка	N	1) soup, pottage [colloquial]
похмелье	N	1) hangover
поход	N	1) campaign, march [military] 2) cruise [nautical] 3) trip, walking tour, hike 4) tour
походка	N	1) gait, walk
похождение	N	1) adventure
похороны	N	1) burial, funeral
похотливость	N	1) lasciviousness, salacity, lewdness, lust
похоть	N	1) lust
поц	N	1) stupid person, jerk, putz [slang] 2) penis, putz [slang, less common]
поцелуй	N	1) kiss 2) kissing sound
початок	N	1) maize ear 2) cop [textile]
почва	N	1) earth, soil, ground (mixture of sand and organic material) 2) basis, base, ground
почемучка	N	1) A person, often a child, who asks a lot of questions
почерк	N	1) handwriting, hand (style of penmanship)
почесть	N	1) honour, laurels
почесуха	N	1) prurigo (simplex), pruritus [pathology] 2) scrapie (a degenerative prion disease) [pathology]
почесушки	N	1) scratch [familiar]
почивальня	N	1) bedchamber [archaic]
почин	N	1) initiative 2) beginning, first sale of the day [colloquial]
починка	N	1) repair, mending, fixing
почитание	N	1) honouring, respect, esteem 2) reverence, worship
почитатель	N	1) admirer, worshipper
почитательница	N	1) female admirer, worshipper
почка	N	1) kidney 2) bud
почта	N	1) mail ''(U.S.)'', post ''(GB)'' 2) post office
почтальон	N	1) mailman, postman, letter carrier, mail carrier
почтальонша	N	1) postwoman, mailwoman, female letter carrier, mail carrier
почтамт	N	1) post office
почтение	N	1) respect, esteem, consideration, deference
почтмейстер	N	1) postmaster (in pre-revolutionary Russia and in speaking of other countries) [historical]
почтовая марка	N	1) postage stamp
почтовое отделение	N	1) post office
почтовый индекс	N	1) postcode
почтовый ящик	N	1) mailbox, letterbox
почёт	N	1) honour, esteem, respect
пошив	N	1) sewing 2) sewing many things
пошлина	N	1) duty [economics]
пошлость	N	1) vulgarity [countable] 2) vulgarism [uncountable]
пошляк	N	1) vulgar person [colloquial] 2) shallow person [colloquial]
пощада	N	1) mercy, quarter
пощёчина	N	1) slap in the face, box on the ear
поэзия	N	1) poetry 2) charm, elegance, romantic appeal of something
поэма	N	1) poem
поэт	N	1) poet
поэтесса	N	1) poetess, woman poet
поэтика	N	1) poetics, theory of poetry 2) poetic mannerstyle
появление	N	1) appearance, emergence
пояс	N	1) belt, girdle, band 2) zone, region 3) flange, collar, hoop 4) boom (of an arch)
пояс астероидов	N	1) asteroid belt
пояснение	N	1) clarification, explanation, elucidation
поясница	N	1) waist, loins, small of the back
поясок	N	1) small belt
пп	N	1) paragraphs
пп	N	1) P (pawn, plural form of) [chess]
прабабушка	N	1) great-grandmother
прав	N	1) plural genitive of право
права человека	N	1) human rights (the basic rights and freedoms that all humans should be guaranteed)
правда	N	1) truth
правдивость	N	1) truthfulness, uprightness, veracity
правдоподобие	N	1) plausibility, credibility, verisimilitude, probability, likelihood
праведник	N	1) justrighteous man
правило	N	1) rule 2) rule, regulations, law, canon 3) rule, method, algorithm 4) rule, principle, habit
правило	N	1) straightener, reversing rod 2) strickle ''(for sharpening scythes)'' 3) tail, brush 4) helm, rudder [obsolete]
правильность	N	1) rightness, correctness 2) regularity
правильный глагол	N	1) regular verb
правильный многоугольник	N	1) regular polygon (polygon which is both equiangular and equilateral) [geometry]
правитель	N	1) ruler (person who rules or governs)
правительство	N	1) government, administration, cabinet
правка	N	1) proof-reading, correcting, correction 2) trueing, adjustment 3) edit
правление	N	1) government, administration 2) board (committee), board of directors
правнук	N	1) great-grandson 2) ''(plural)'' great-grandchildren
правнучка	N	1) great-granddaughter
право	N	1) right; claim 2) law, right [law] 3) justice 4) license [in the plural]
правозащитник	N	1) human rights activist, activist
правомерность	N	1) legitimacy
правонарушение	N	1) violation of the law, offence [law]
правонарушитель	N	1) lawbreaker, delinquent, offender [law]
правоотношение	N	1) jural relation, legal relation [law]
правоохранительные органы	N	1) law enforcement, law enforcement agency
правописание	N	1) spelling, orthography
правопорядок	N	1) law and order
правопреемник	N	1) successor, assignee [law]
православие	N	1) Orthodoxy
православная церковь	N	1) Orthodox Church
православный	N	1) an Orthodox (''an Orthodox Christian person'') [religion]
правоспособность	N	1) legal capacity
правосудие	N	1) justice (the civil power dealing with law)
правота	N	1) right, rightfulness, correctness
правша	N	1) right-hander
правый	N	1) right-winger 2) the political right
прагматизм	N	1) pragmatism
прагматик	N	1) pragmatist
прадед	N	1) great-grandfather
прадедушка	N	1) great-grandfather
пражанин	N	1) Praguian
празднество	N	1) festival, festivities, celebration
праздник	N	1) holiday 2) festival 3) joy, pleasure [informal]
празднование	N	1) celebration, celebrating, commemoration, commemorating
праздность	N	1) idleness, indolence
празеодим	N	1) praseodymium
праиндоевропеец	N	1) Proto-Indo-European (person)
праиндоевропейский язык	N	1) Proto-Indo-European language
прайвеси	N	1) privacy
праймер	N	1) primer [biology, genetics]
праймериз	N	1) primary election
практика	N	1) practice 2) internship
практичность	N	1) practicality
праматерик	N	1) supercontinent
праотец	N	1) ancestor, forefather [poetic, literary]
прапор	N	1) regimental colours [inanimate, obsolete] 2) praporshchik [animate, colloquial]
прапорщик	N	1) ensign ''(military rank)'' [military]
прапрабабушка	N	1) great-great-grandmother
праправнук	N	1) great-great-grandson 2) ''(plural)'' great-great-grandchildren
прапрадед	N	1) great-great-grandfather
прапрадедушка	N	1) great-great-grandfather
прародитель	N	1) progenitor, primogenitor, forefather, ancestor
праславянский язык	N	1) Proto-Slavic, Common Slavic
прах	N	1) dust, earth [poetic] 2) ashes, remains [of the dead]
праца	N	1) work, labour [dialectal]
прачечная	N	1) laundry
прачка	N	1) A washerwoman
праща	N	1) sling [weapon]
пращур	N	1) ancestor, forefather
праязык	N	1) protolanguage 2) parent language, ancestor language
преамбула	N	1) preamble
пребывание	N	1) stay, sojourn
превалирование	N	1) domination
превосходительство	N	1) Excellency
превосходная степень	N	1) superlative degree, superlative [linguistics]
превосходство	N	1) superiority 2) excellence
превратность	N	1) vicissitude, changeability (a change, especially in one's life or fortunes)
превращение	N	1) change, transformation, conversion, transmutation, metamorphosis
превышение	N	1) exceeding, excess
преграда	N	1) bar, barrier, obstacle
прегрешение	N	1) sin, transgression
предание	N	1) handing over, committing 2) legend; tradition
преданность	N	1) loyalty, devotion 2) attachment
предатель	N	1) traitor, betrayer
предательство	N	1) betrayal, treason, treachery
предбанник	N	1) dressing-room ''(in a bathhouse)'' 2) anteroom
предвариловка	N	1) preventive-detention cell [colloquial]
предвесенье	N	1) prelude to spring, pre-spring, late winter (period from February 15 to March 28)
предвестник	N	1) harbinger, herald, precursor, forerunner
предвзятость	N	1) bias, prejudice
предвидение	N	1) foresight, prediction, prevision
предвкушение	N	1) anticipation, foretaste
предводитель	N	1) leader, ringleader
предгорье	N	1) foothill
преддверие	N	1) threshold
предел	N	1) limit, boundary, margin 2) border 3) precincts [in the plural] 4) limit [mathematics]
предзнаменование	N	1) omen, augury, presage (a warning of a future event; an omen)
предикат	N	1) predicate [linguistics, mathematics, philosophy]
предикатив	N	1) predicative [linguistics]
предисловие	N	1) prologue, foreword, preface, introduction
предкрылок	N	1) slat [aviation]
предлог	N	1) pretext, pretense 2) preposition [grammar]
предложение	N	1) offer 2) suggestion, proposal (''also: marriage proposal''), proposition 3) supply [commerce] 4) motion [parliamentary action] 5) sentence, clause [grammar]
предложный падеж	N	1) prepositional case
предместье	N	1) suburb, outskirts, faubourg
предмет	N	1) object 2) subject, topic 3) ''(academic)'' subject 4) ''(commercial)'' article, commodity, item 5) piece of work
предназначение	N	1) destination, predestination, purpose, designation
предок	N	1) forefather, ancestor 2) parent [colloquial]
предоплата	N	1) prepayment, advance payment
предоставление	N	1) assignment, allotment, placing at smb's disposal
предостережение	N	1) admonition, warning, caution, caveat
предосторожность	N	1) caution, precaution
предотвращение	N	1) prevention, staving off
предохранитель	N	1) safety device, preventer, protector, safeguard
предписание	N	1) regulation, injunction 2) prescription
предплечье	N	1) forearm
предплюсна	N	1) tarsus
предположение	N	1) assumption 2) hypothesis, supposition, guess, speculation, conjecture, surmise 3) presumption 4) presupposition 5) sumption
предпосылка	N	1) prerequisite, precondition (something that must be gained in order to gain something else) 2) supposition, presupposition, premise, background
предпочтение	N	1) preference, predilection (a state being preferred)
предприимчивость	N	1) initiative, enterprise
предприниматель	N	1) industrialist, businessman, entrepreneur
предпринимательница	N	1) female industrialist, businessman, entrepreneur
предпринимательство	N	1) entrepreneurship, enterprise
предприятие	N	1) enterprise, business, undertaking
предрасположенность	N	1) predisposition 2) aptitude
предрассудок	N	1) prejudice, superstition
председатель	N	1) chairman, president
председательство	N	1) chairmanship, presidency
председательствующий	N	1) chairperson, chair, chairman, moderator
предсердие	N	1) auricle, atrium
